park,unit_code,park_type,region,state,year,month,recreation_visits,recreation_hours
Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2024.0,5.0,8028,10123
Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2024.0,6.0,11683,15070
Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2024.0,7.0,13986,18128
Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2024.0,8.0,10844,13778
Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2024.0,9.0,8925,11225
Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2024.0,10.0,7411,9338
Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2024.0,11.0,1518,1856
Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2024.0,12.0,1494,1849
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,1.0,11673,14300
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,2.0,24354,29834
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,3.0,63302,88828
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,4.0,67044,98732
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,5.0,66751,93248
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,6.0,43190,52908
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,7.0,37539,45985
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,8.0,18704,22912
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,9.0,18320,28854
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,10.0,41589,61658
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,11.0,27997,41255
Ford's Theatre NHS,FOTH,National Historic Site,National Capital ,DC,2024.0,12.0,36669,72050
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,1.0,907,1813
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,2.0,1146,2352
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,3.0,1700,3466
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,4.0,1139,2286
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,5.0,453,934
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,6.0,237,463
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,7.0,241,464
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,8.0,136,263
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,9.0,276,542
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,10.0,606,1193
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,11.0,863,1742
Fort Bowie NHS,FOBO,National Historic Site,Intermountain ,AZ,2024.0,12.0,779,1569
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,1.0,31444,31444
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,2.0,29767,29767
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,3.0,24034,24034
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,4.0,28890,28890
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,5.0,13975,13975
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,6.0,15606,15606
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,7.0,16178,16178
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,8.0,19819,19819
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,9.0,10384,10384
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,10.0,25039,25039
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,11.0,17490,17490
Fort Caroline NMEM,FOCA,National Memorial,Southeast ,FL,2024.0,12.0,27724,27724
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,1.0,2110,4220
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,2.0,3018,6035
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,3.0,7695,15391
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,4.0,5874,11747
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,5.0,2714,5428
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,6.0,2516,5031
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,7.0,2862,5723
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,8.0,1921,3842
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,9.0,1914,3827
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,10.0,4176,8352
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,11.0,4416,8832
Fort Davis NHS,FODA,National Historic Site,Intermountain ,TX,2024.0,12.0,3337,6674
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,1.0,9264,6170
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,2.0,13270,8838
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,3.0,15844,10552
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,4.0,15673,10438
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,5.0,16317,10867
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,6.0,15333,10212
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,7.0,15534,10346
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,8.0,15344,10219
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,9.0,13834,9213
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,10.0,14990,9983
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,11.0,10964,7302
Fort Donelson NB,FODO,National Battlefield,Southeast ,TN,2024.0,12.0,9659,6433
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,1.0,27582,27837
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,2.0,23841,24062
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,3.0,26134,26375
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,4.0,27773,28030
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,5.0,21308,21505
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,6.0,23531,23749
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,7.0,19628,19809
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,8.0,13941,14070
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,9.0,6640,6701
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,10.0,7301,7369
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,11.0,16785,16940
Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2024.0,12.0,28563,28827
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,1.0,530,530
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,2.0,570,570
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,3.0,775,775
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,4.0,1748,2796
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,5.0,6210,9936
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,6.0,7378,11806
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,7.0,9872,15796
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,8.0,7791,12465
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,9.0,5399,8639
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,10.0,2346,3754
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,11.0,699,699
Fort Laramie NHS,FOLA,National Historic Site,Intermountain ,WY,2024.0,12.0,727,727
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,1.0,772,1544
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,2.0,1082,2164
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,3.0,1618,3236
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,4.0,2444,4888
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,5.0,3604,7208
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,6.0,3213,6426
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,7.0,3285,6570
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,8.0,2841,5682
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,9.0,2322,4644
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,10.0,2312,4624
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,11.0,1326,2652
Fort Larned NHS,FOLS,National Historic Site,Midwest ,KS,2024.0,12.0,1400,2800
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,1.0,47654,46510
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,2.0,51455,49776
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,3.0,63073,60948
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,4.0,64860,64666
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,5.0,65624,67336
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,6.0,74180,77216
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,7.0,81169,84150
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,8.0,77311,79811
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,9.0,57214,59275
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,10.0,36030,37491
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,11.0,32254,33203
Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2024.0,12.0,29216,29565
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,1.0,5413,8120
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,2.0,9605,14407
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,3.0,47585,71378
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,4.0,44928,67392
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,5.0,45655,68482
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,6.0,59790,89686
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,7.0,51297,76945
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,8.0,31585,47377
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,9.0,38643,57965
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,10.0,21864,32796
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,11.0,30919,46379
Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2024.0,12.0,6891,10337
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,1.0,4478,3251
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,2.0,4483,3403
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,3.0,10535,17005
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,4.0,12635,20405
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,5.0,20262,31663
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,6.0,25255,38999
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,7.0,49164,75917
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,8.0,46008,69027
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,9.0,34329,52318
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,10.0,35793,54928
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,11.0,25474,17343
Fort Necessity NB,FONE,National Battlefield,Northeast ,PA,2024.0,12.0,7757,6229
Fort Point NHS,FOPO,National Historic Site,Pacific West ,CA,2024.0,1.0,80001,44898
Fort Point NHS,FOPO,National Historic Site,Pacific West ,CA,2024.0,2.0,67564,38451
Fort Point NHS,FOPO,National Historic Site,Pacific West ,CA,2024.0,3.0,92635,53497
Fort Point NHS,FOPO,National Historic Site,Pacific West ,CA,2024.0,4.0,89986,51925
Fort Point NHS,FOPO,National Historic Site,Pacific West ,CA,2024.0,5.0,102670,58722
Fort Point NHS,FOPO,National Historic Site,Pacific West ,CA,2024.0,6.0,106195,61864
Fort Point NHS,FOPO,National Historic Site,Pacific West ,CA,2024.0,7.0,130800,75843
Fort Point NHS,FOPO,National Historic Site,Pacific West ,CA,2024.0,8.0,139121,79724
Fort Point NHS,FOPO,National Historic Site,Pacific West ,CA,2024.0,9.0,102208,58915
